DATAFLOW;INDICATOR: Indicateur;MUNICIPALITY: Commune;FREQ: Fréquence;TIME_PERIOD: Période;OBS_VALUE;NOTE_INDICATOR: Note;OBS_STATUS: Statut d'observation;DECIMALS: Décimales
LU1:DF_C1600(1.0);M040: P90;C060: Bettembourg;A: Annuelle;2021;9634;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C060: Bettembourg;A: Annuelle;2022;10342;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C060: Bettembourg;A: Annuelle;2023;11291.4599609375;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2013;8715.964844;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2014;8905.639648;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2015;8950.330078;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2016;9287.259766;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2017;9206;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2018;9159;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2019;9757;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2020;10674;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2021;10567;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2022;11231;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C400: Heffingen;A: Annuelle;2023;12382.0302734375;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2013;2.171765566;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2014;2.027429342;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2015;2.123928308;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2016;2.081346512;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2017;2.08612036705017;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2018;2.16405987739563;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2019;2.22804164886475;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2020;2.09426927566528;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2021;1.9630571603775;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2022;2.06119084358215;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C270: Erpeldange-sur-Sûre;A: Annuelle;2023;2.12433767318726;;;1: Un
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2013;9076.209961;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2014;9463.910156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2015;9429.5;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2016;9651.660156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2017;10237;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2018;10158;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2019;10749;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2020;11623;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2021;11880;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2022;12777;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C540: Lenningen;A: Annuelle;2023;13644.7998046875;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2013;8506.389648;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2014;8669.05957;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2015;8851.44043;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2016;8953.870117;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2017;9443;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2018;9584;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2019;10119;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2020;10675;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2021;10675;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2022;11231;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C910: Steinfort;A: Annuelle;2023;11875.080078125;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C980: Vallée de l'Ernz;A: Annuelle;2013;3631.006836;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C990: Vianden;A: Annuelle;2013;3153.92627;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C010: Beaufort;A: Annuelle;2014;3455.164795;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C020: Bech;A: Annuelle;2014;4787.854492;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C030: Beckerich;A: Annuelle;2014;4484.416016;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C040: Berdorf;A: Annuelle;2014;3927.684326;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C050: Bertrange;A: Annuelle;2014;6468.273926;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C060: Bettembourg;A: Annuelle;2014;4157.58252;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C070: Bettendorf;A: Annuelle;2014;3578.188721;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C080: Betzdorf;A: Annuelle;2014;5567.977051;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C090: Bissen;A: Annuelle;2014;4275.634277;;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2013;7268.47998;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2014;7388.245117;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2015;7532.63623;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2016;7606.169922;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2017;7910;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2018;8244;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2019;8696;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2020;9181;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2021;9323;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2022;10031;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C610: Mersch;A: Annuelle;2023;10951.98046875;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2013;2.582641363;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2014;2.573698521;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2015;2.515271902;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2016;2.519376516;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2017;2.56876873970032;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2018;2.75205612182617;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2019;2.54718637466431;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2020;2.45107579231262;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2021;2.5721480846405;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2022;2.49461030960083;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C480: Kehlen;A: Annuelle;2023;2.48215651512146;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2013;2.289316893;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2014;2.307725906;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2015;2.321823597;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2016;2.373024464;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2017;2.43355369567871;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2018;2.32985782623291;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2019;2.20702528953552;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2020;2.15216946601868;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2021;2.1427788734436;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2022;2.17746186256409;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C600: Manternach;A: Annuelle;2023;2.15402173995972;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2013;2.675142288;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2014;2.735064983;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2015;2.739300489;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2016;2.782953024;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2017;2.77820587158203;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2018;2.74186849594116;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2019;2.73661017417908;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2020;2.66711902618408;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2021;2.67888760566711;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2022;2.83243346214294;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C930: Strassen;A: Annuelle;2023;2.6988742351532;;;1: Un
LU1:DF_C1600(1.0);M010: Moyenne;C100: Biwer;A: Annuelle;2014;5536.03418;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1000: Vichten;A: Annuelle;2014;3685.984131;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1010: Wahl;A: Annuelle;2014;3898.447998;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1020: Waldbillig;A: Annuelle;2014;5115.516113;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1030: Waldbredimus;A: Annuelle;2014;5067.066406;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1040: Walferdange;A: Annuelle;2014;5557.689453;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1050: Weiler-la-Tour;A: Annuelle;2014;5883.138672;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1060: Weiswampach;A: Annuelle;2014;3378.27124;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1070: Wiltz;A: Annuelle;2014;3340.781494;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1080: Wincrange;A: Annuelle;2014;3435.528809;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1090: Winseler;A: Annuelle;2014;4153.010254;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2013;3203.949951;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2014;3303.325928;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2015;3331.072021;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2016;3305.179932;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2017;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2018;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2019;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2020;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2021;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2022;;;z: Non applicable;
LU1:DF_C1600(1.0);M030: Médiane;C790: Rosport;A: Annuelle;2023;;;z: Non applicable;
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2013;2.783290148;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2014;2.706278563;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2015;2.715004444;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2016;2.775650024;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2017;2.75933456420898;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2018;2.7225546836853;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2019;2.63274383544922;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2020;2.64670777320862;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2021;2.55573844909668;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2022;2.7777783870697;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C050: Bertrange;A: Annuelle;2023;2.65850019454956;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2013;5.754659653;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2014;5.588835716;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2015;5.494622707;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2016;5.404938221;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2017;5.48703479766846;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2018;5.85018539428711;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2019;5.64187908172607;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2020;5.61166000366211;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2021;5.60853481292725;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2022;5.4752311706543;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C1080: Wincrange;A: Annuelle;2023;5.48424959182739;;;1: Un
LU1:DF_C1600(1.0);M010: Moyenne;C110: Boevange-sur-Attert;A: Annuelle;2014;4639.089844;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C1100: Wormeldange;A: Annuelle;2014;4691.613281;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C120: Boulaide;A: Annuelle;2014;3808.505371;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C130: Bourscheid;A: Annuelle;2014;3841.221191;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C140: Bous;A: Annuelle;2014;4568.885742;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C150: Clervaux;A: Annuelle;2014;3576.638184;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C160: Colmar-Berg;A: Annuelle;2014;3973.168701;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C170: Consdorf;A: Annuelle;2014;4243.74707;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C180: Contern;A: Annuelle;2014;6071.135254;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C190: Dalheim;A: Annuelle;2014;4352.782715;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C200: Diekirch;A: Annuelle;2014;3738.492676;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C210: Differdange;A: Annuelle;2014;3092.263672;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C220: Dippach;A: Annuelle;2014;5131.338867;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C230: Dudelange;A: Annuelle;2014;3895.813477;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C240: Echternach;A: Annuelle;2014;3476.100342;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C250: Ell;A: Annuelle;2014;4775.459961;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C270: Erpeldange-sur-Sûre;A: Annuelle;2014;4776.67334;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C280: Esch-sur-Alzette;A: Annuelle;2014;3423.932861;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C290: Esch-sur-Sûre;A: Annuelle;2014;3714.861572;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C300: Ettelbruck;A: Annuelle;2014;3676.556641;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C310: Feulen;A: Annuelle;2014;3849.732666;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C320: Fischbach;A: Annuelle;2014;4593.51123;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2013;4182.02002;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2014;4360.554688;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2015;4390.405273;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2016;4336.924805;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2017;4581;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2018;4515;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2019;4932;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2020;5166;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2021;5255;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2022;5445;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C080: Betzdorf;A: Annuelle;2023;5932.31494140625;;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2013;5.426810741;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2014;5.888556957;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2015;6.126244068;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2016;5.86867857;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2017;6.62023830413818;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2018;6.60716199874878;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2019;6.41070365905762;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2020;5.51082420349121;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2021;4.9826135635376;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2022;5.64360189437866;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C520: Lac de la Haute-Sûre;A: Annuelle;2023;5.49638223648071;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2013;1844.02002;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2014;1889.223999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2015;1760.323975;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2016;1920.300049;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2017;1923;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2018;1682;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2019;1903;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C880: Schuttrange;A: Annuelle;2020;1962;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
